detectorID,laneType,speed,totalOccupancy,totalVolume,Latitude,Longitude
AID01101,Fast Lane,68.55833333333334,153,62,22.248091,114.152525
AID01101,Middle Lane,60.391666666666666,502,176,22.248091,114.152525
AID01101,Slow Lane,62.516666666666666,211,58,22.248091,114.152525
AID01102,Fast Lane,72.06666666666666,87,40,22.24712681,114.1577149
AID01102,Middle Lane,70.75,520,198,22.24712681,114.1577149
AID01102,Slow Lane,72.175,322,106,22.24712681,114.1577149
AID01103,Fast Lane,64.925,207,90,22.24863539,114.1621481
AID01103,Middle Lane,70.75833333333334,758,279,22.24863539,114.1621481
AID01103,Slow Lane,50.74166666666667,656,81,22.24863539,114.1621481
AID01104,Fast Lane,66.94166666666666,247,103,22.24837379,114.1658151
AID01104,Slow Lane,67.43333333333334,582,212,22.24837379,114.1658151
AID01105,Fast Lane,67.14166666666667,285,118,22.2496834,114.1686381
AID01105,Slow Lane,60.775,502,193,22.2496834,114.1686381
AID01106,Fast Lane,57.05833333333333,692,259,22.25044211,114.1718782
AID01106,Slow Lane,52.25,490,145,22.25044211,114.1718782
AID01107,Fast Lane,67.075,713,253,22.24999065,114.1762923
AID01107,Slow Lane,58.60833333333333,431,124,22.24999065,114.1762923
AID01108,Fast Lane,76.41666666666667,467,205,22.27186288,114.1801247
AID01108,Slow Lane,74.25,109,46,22.27186288,114.1801247
AID01109,Fast Lane,69.99166666666666,561,213,22.27659491,114.1810758
AID01109,Middle Lane,63.09166666666667,327,113,22.27659491,114.1810758
AID01109,Slow Lane,60.61666666666667,484,129,22.27659491,114.1810758
AID01110,Fast Lane,66.48333333333333,490,186,22.279356,114.181217
AID01110,Middle Lane,66.78333333333333,657,276,22.279356,114.181217
AID01110,Slow Lane,59.74166666666667,592,204,22.279356,114.181217
AID01111,Fast Lane,68.86666666666666,1513,584,22.30412026,114.1809989
AID01111,Middle Lane 1,57.84166666666667,1092,368,22.30412026,114.1809989
AID01111,Middle Lane 2,62.25833333333333,715,243,22.30412026,114.1809989
AID01111,Slow Lane,52.8,1158,372,22.30412026,114.1809989
AID01112,Fast Lane,64.69166666666666,1159,454,22.30492398,114.1813386
AID01112,Middle Lane 1,49.891666666666666,912,331,22.30492398,114.1813386
AID01112,Middle Lane 2,64.725,1075,388,22.30492398,114.1813386
AID01112,Slow Lane,49.525,1806,551,22.30492398,114.1813386
AID01113,Fast Lane,59.45,673,284,22.31029,114.17816
AID01113,Middle Lane,68.50833333333334,999,358,22.31029,114.17816
AID01113,Slow Lane,69.81666666666666,311,82,22.31029,114.17816
AID01114,Fast Lane,70.20833333333333,613,247,22.31330444,114.1769423
AID01114,Middle Lane,65.58333333333333,924,342,22.31330444,114.1769423
AID01114,Slow Lane,61.891666666666666,413,142,22.31330444,114.1769423
AID01115,Fast Lane,72.00833333333334,772,306,22.31850605,114.1789805
AID01115,Middle Lane,64.175,600,238,22.31850605,114.1789805
AID01115,Slow Lane,60.525,559,189,22.31850605,114.1789805
AID01116,Fast Lane,71.54166666666667,659,311,22.32074565,114.1786797
AID01116,Slow Lane,68.26666666666667,491,202,22.32074565,114.1786797
AID01117,Fast Lane,61.0,666,283,22.32435789,114.1783109
AID01117,Middle Lane 1,51.44166666666667,359,103,22.32435789,114.1783109
AID01117,Middle Lane 2,66.775,1447,509,22.32435789,114.1783109
AID01117,Slow Lane,49.19166666666667,248,83,22.32435789,114.1783109
AID01118,Fast Lane,67.73333333333333,563,211,22.32843068,114.178476
AID01118,Middle Lane,62.38333333333333,1525,558,22.32843068,114.178476
AID01118,Slow Lane,49.31666666666667,435,131,22.32843068,114.178476
AID01120,Fast Lane,55.21666666666667,1212,417,22.33496881,114.1788837
AID01120,Middle Lane,54.516666666666666,1064,343,22.33496881,114.1788837
AID01120,Slow Lane,49.333333333333336,657,166,22.33496881,114.1788837
AID01121,Fast Lane,66.70833333333333,1236,469,22.33848171,114.1791459
AID01121,Slow Lane,60.725,706,274,22.33848171,114.1791459
AID01122,Fast Lane,61.85833333333333,1251,510,22.34191,114.17893
AID01122,Slow Lane,62.09166666666667,704,267,22.34191,114.17893
AID01123,Fast Lane,49.825,2007,605,22.34521846,114.1813302
AID01123,Slow Lane,56.925,1708,419,22.34521846,114.1813302
AID01124,Fast Lane,67.525,1343,544,22.3592791,114.1751851
AID01124,Slow Lane,50.69166666666667,904,386,22.3592791,114.1751851
AID01125,Fast Lane,85.36666666666666,1114,479,22.3634241,114.1798453
AID01125,Slow Lane,80.30833333333334,816,331,22.3634241,114.1798453
AID01126,Fast Lane,83.525,718,446,22.36544683,114.1836319
AID01126,Slow Lane,80.85,920,543,22.36544683,114.1836319
AID01127,Fast Lane,87.05833333333334,1040,465,22.36700899,114.1859817
AID01127,Slow Lane,82.65,1358,518,22.36700899,114.1859817
AID01128,Fast Lane,79.95833333333333,740,357,22.37114477,114.1892152
AID01128,Slow Lane,76.64166666666667,1180,450,22.37114477,114.1892152
AID01129,Fast Lane,63.73333333333333,7769,259,22.37381747,114.1929731
AID01129,Slow Lane,77.14166666666667,1203,491,22.37381747,114.1929731
AID01130,Fast Lane,85.7,470,231,22.37448544,114.1957016
AID01130,Middle Lane 1,80.06666666666666,422,171,22.37448544,114.1957016
AID01130,Middle Lane 2,80.79166666666667,720,308,22.37448544,114.1957016
AID01130,Slow Lane,79.85833333333333,339,128,22.37448544,114.1957016
AID01131,Fast Lane,91.4,404,205,22.37624602,114.1986634
AID01131,Slow Lane,85.66666666666667,592,290,22.37624602,114.1986634
AID01132,Fast Lane,87.6,442,201,22.3809075,114.2005981
AID01132,Middle Lane,82.23333333333333,685,275,22.3809075,114.2005981
AID01132,Slow Lane,77.61666666666666,204,66,22.3809075,114.2005981
AID01133,Fast Lane,89.15833333333333,453,226,22.38371,114.20142
AID01133,Slow Lane,76.76666666666667,601,246,22.38371,114.20142
AID01134,Fast Lane,79.60504201680672,500,271,22.38752486,114.2006753
AID01134,Slow Lane,78.07563025210084,462,220,22.38752486,114.2006753
AID01135,Fast Lane,80.8,502,224,22.39016201,114.1990055
AID01135,Slow Lane,93.525,525,284,22.39016201,114.1990055
AID01136,Fast Lane,87.43333333333334,842,398,22.39401803,114.1990838
AID01136,Slow Lane,86.175,400,191,22.39401803,114.1990838
AID01201,Fast Lane,67.90833333333333,823,253,22.34566999,114.1815632
